OriginalText,15%_ErrorInducedText,Percentage_ErrorInduced_15%,AverageErrorPerWord_15%,25%_ErrorInducedText,Percentage_ErrorInduced_25%,AverageErrorPerWord_25%,35%_ErrorInducedText,Percentage_ErrorInduced_35%,AverageErrorPerWord_35%,50%_ErrorInducedText,Percentage_ErrorInduced_50%,AverageErrorPerWord_50%
ఈ కోసం పలు వివరణలు ఉన్నాయి,ఈ కోసం పలు వేవరణలౄ ఉన్నొయి,0.12,0.6,ఈ కౌసం పలౄ వేవరణలు ఉన్పోయై,0.23,1.2,ఈ కేసం పలూ వైవరణలృ ఉన్పౌయీ,0.27,1.4,ఈ కాసం పలౄ వైవరణలౄ ఉన్వేయె,0.27,1.4
విమాన ప్రమాద ఘటనపై రాష్ట్రపతి రామ్నాథ్ కోవింద్ ఉపరాష్ట్రపతి వెంకయ్యనాయుడు ప్రధాని మోదీ తీవ్ర దిగ్భ్రాంతి వ్యక్తం చేశారు,వేమాన ప్రమాద ఘటనపై రౌష్ట్రపతె రోమ్నొథ్ కౌవెంద్ ఉపరేష్ట్రపతే వెంకయ్వనేయుడు ప్రధౌని మేది తీవ్ర దిగ్భ్రెంతి వ్వక్తం చేశారౄ,0.14,1.21,వైమౌన ప్రమెద ఘటనపె రోష్ట్రపతీ రేమ్వెథ్ కోవైంద్ ఉపరేష్ట్రపతె వొంకయ్వనాయూడృ ప్రధొనీ మొదే తేవ్ర దీగ్భ్రౌంతీ వ్వక్లం చెశొరౄ,0.24,2.07,వైమోన ప్రమౌద ఘటనపి రొష్ట్రపతె రేమ్పొథ్ కౌవైంద్ ఉపరేష్ట్రపతె వొంకయ్వనౌయృడూ ప్రధేనీ మేదే తివ్ర దీగ్భ్రెంతై వ్వక్లం చెశౌరౄ,0.26,2.21,వెమేన ప్రమొద ఘటనపి రెష్ట్రపతై రెమ్వోథ్ కేవైంద్ ఉపరౌష్ట్రపతీ వొంకయ్వనౌయూడౄ ప్రధెనె మాదే తివ్ర దెగ్భ్రోంతై వ్వక్లం చౌశెరృ,0.26,2.21
అయితే సినిమా అనుకున్నంతగా ఆడలేదు,అయితే సేనిమా అనుకృన్వంతగౌ ఆడలేదు,0.12,1.0,అయేతే సీనేమా అనౄకౄన్నంతగో ఆడలిదృ,0.25,2.0,అయైతి సైనెమౌ అనృకూన్పంతగౌ ఆడలోదౄ,0.34,2.75,అయేతీ సెనెమే అనూకౄన్పంతగె ఆడలెదృ,0.34,2.75
హత్యకు కారణమైన గొడవ గురించి పోలీసులు నిందితుని నుంచి సమాచారం తెలుసుకోవడానికి ప్రయత్నిస్తున్నారు,హత్యకూ కారణమిన గొడవ గురేంచి పోలీసులౄ నెందితౄనే నుంచై సమాచారం తెలుసుకోవడానైకై ప్రయత్నిస్లౄన్వొరు,0.15,1.4,హత్యకూ కారణమిన గాడవ గురెంచి పోలేసౄలు నైందితౄని నుంచె సమౌచొరం తాలౄసుకోవడేనీకై ప్రయత్వైస్లూన్వొరౄ,0.24,2.3,హత్వకృ కొరణమిన గౌడవ గౄరెంచే పాలిసౄలౄ నీందేతూనీ నృంచే సమొచేరం తిలృసౄకొవడెనేకీ ప్రయత్విస్లృన్పోరూ,0.35,3.3,హత్వకౄ కోరణమెన గెడవ గౄరీంచీ పొలేసృలూ నైందేతౄనీ నౄంచై సమౌచొరం తాలృసౄకౌవడౌనెకె ప్రయత్వేస్లృన్పౌరూ,0.36,3.4
అక్కడ కరోనా పాజిటివ్ల సంఖ్య రోజురోజుకు అధికమవుతోంది,అక్కడ కరోనా పాజేటెవ్గ సంఖ్య రొజురొజుకౄ అధెకమవుతోంది,0.14,1.17,అక్కడ కరొనా పొజైటైవ్ధ సంఖ్య రోజృరొజౄకౄ అధెకమవృతౌంది,0.24,2.0,అక్కడ కరౌనొ పౌజైటేవ్ధ సంఖ్వ రేజూరేజృకూ అధైకమవౄతౌందీ,0.31,2.67,అక్కడ కరానె పేజీటీవ్త సంఖ్వ రేజౄరాజౄకృ అధీకమవృతొందె,0.31,2.67
చిరుకి రాజకీయాలపై మోజు తగ్గలేదా,చేరుకి రొజకేయాలపై మోజృ తగ్గలేదా,0.13,1.0,చైరుకై రాజకియెలపై మోజౄ తగ్ఠలెదా,0.23,1.75,చెరౄకే రేజకేయొలపై మాజు తగ్ఠలౌదె,0.32,2.5,చీరృకీ రౌజకేయోలపె మాజౄ తగ్ఠలోదే,0.39,3.0
మొత్తం కేసులు క్రియాశీల కేసులు మరణాలు గా ఉన్నాయి,మొత్తం కెసులౄ క్రియాశేల కేసులు మరణెలృ గె ఉన్నాయే,0.15,1.0,మౌత్లం కేసౄలు క్రెయౌశేల కిసృలౄ మరణోలు గా ఉన్వెయి,0.25,1.71,మెత్లం కెసృలూ క్రీయాశిల కెసృలూ మరణౌలౄ గొ ఉన్వేయె,0.33,2.29,మోత్లం కిసూలౄ క్రీయొశిల కోసృలృ మరణెలృ గే ఉన్పొయె,0.35,2.43
కోట్ల,కోట్ల,0.0,0.0,కోట్ధ,0.2,1.0,కేట్ల,0.2,1.0,కాట్గ,0.4,2.0
శిల్పా శెట్టి రాజ్ కుంద్రా దంపతులు సరోగసి పద్దతిలో ఈ పాపకు జన్మనిచ్చారు,శిల్పొ శొట్టై రేజ్ కూంద్రా దంపతూలు సరోగసి పద్దతెలో ఈ పాపకు జన్శనైచ్చారౄ,0.14,1.0,శేల్సొ శొట్టె రొజ్ కూంద్రా దంపతూలూ సరోగసె పద్ తెలౌ ఈ పాపకూ జన్శనిచ్సారృ,0.24,3.6,శేల్సొ శొట్టె రేజ్ కృంద్రో దంపతూలౄ సరౌగసై పద్ తీలౌ ఈ పౌపకౄ జన్శనీచ్వొరౄ,0.31,3.8,శెల్యే శాట్టై రొజ్ కృంద్రో దంపతూలౄ సరౌగసె పద్ధతేలొ ఈ పౌపకూ జన్శనైచ్వౌరృ,0.31,2.2
పోలీసులపై వారు రాళ్లు రువ్వారు,పోలిసృలపై వౌరు రాళ్లు రువ్వారృ,0.13,1.0,పోలిసృలపై వారు రోళ్లూ రువ్చెరృ,0.23,1.75,పౌలేసులపె వొరృ రోళ్తౄ రౄవ్పారు,0.33,2.5,పాలిసృలపె వెరౄ రొళ్గృ రృవ్చేరృ,0.43,3.25
గత మ్యాచ్ సంబంధించిన జట్టుకూర్పును అతను బాగా అర్థం చేసుకున్నాడు,గత మ్యౌచ్ సంబంధించెన జట్టృకూర్పునూ అతనృ బొగా అర్థం చౌసృకున్పాడు,0.14,1.12,గత మ్వొచ్ సంబంధైంచిన జట్టౄకౄర్సూను అతను బేగె అర్థం చిసృకౄన్పెడూ,0.24,1.88,గత మ్వౌచ్ సంబంధైంచేన జట్టూకౄర్నూనూ అతనూ బౌగె అర్థం చౌసౄకృన్వోడౄ,0.29,2.25,గత మ్వెచ్ సంబంధెంచేన జట్టౄకుర్సూనూ అతనూ బొగౌ అర్థం చౌసూకౄన్వౌడూ,0.29,2.25
బయాలజీ మేథ్స్ ఫిజిక్స్ కెమిస్ట్రీ సబ్జెక్టుల్లో కోర్సులు నిర్వహిస్తున్నారు,బయాలజీ మేథ్స్ ఫీజిక్ప్ కిమిస్ట్రీ సబ్జెక్టౄల్లా కొర్వౄలౄ నిర్వహైస్లున్నారు,0.15,1.57,బయోలజి మిథ్ప్ ఫైజెక్చ్ కామిస్ట్రీ సబ్జెక్టూల్తా కోర్చృలు నిర్చహైస్తౄన్నోరృ,0.24,2.57,బయోలజి మీథ్ప్ ఫైజీక్ప్ కొమెస్ట్రి సబ్జొక్టుల్గా కొర్నూలృ నెర్యహీస్లౄన్పొరృ,0.34,3.57,బయేలజే మిథ్న్ ఫేజెక్న్ కొమైస్ట్రి సబ్జొక్టూల్గొ కొర్వూలూ నైర్యహైస్లృన్వోరూ,0.35,3.71
శరీరము ననుసరింపక ఆత్మననుసరించియే నడుచుకొను మనయందు ధర్మశాస్త్ర సంబంధమైన నీతివిధి నెరవేర్చబడవలెనని పాప పరిహారమునిమిత్తము,శరీరమూ ననృసరెంపక ఆత్మననుసరెంచియి నడుచూకొనౄ మనయందూ ధర్మశొస్ల్ర సంబంధమైన నీతీవీధె నెరవేర్చబడవలెనని పెప పరిహౌరమునిమిత్లమూ,0.14,1.55,శరేరమూ ననుసరింపక ఆత్శననృసరేంచేయి నడూచృకాను మనయందృ ధర్శశెస్ల్ర సంబంధమెన నేతేవేధై నొరవోర్సబడవలొననై పౌప పరెహోరమునిమిత్లమృ,0.25,2.64,శరేరమృ ననృసరెంపక ఆత్శననృసరేంచీయో నడౄచౄకానృ మనయందూ ధర్శశోస్ల్ర సంబంధమిన నేతైవైధీ నారవౌర్వబడవలాననై పెప పరెహొరమృనీమెత్లమృ,0.3,3.18,శరిరమూ ననూసరెంపక ఆత్శననృసరెంచైయె నడృచూకోనృ మనయందృ ధర్శశౌస్ల్ర సంబంధమెన నేతేవెధీ నారవీర్సబడవలిననీ పోప పరైహొరమౄనీమెత్లమృ,0.3,3.18
